# return_period = 100000.0
site_id,lon,lat,is_trace,displ_quantile-0.95
260,13.130000000000013,42.67000000000001,0,0.09344807705923923
261,13.135000000000014,42.67000000000001,0,0.12298316121177795
262,13.140000000000015,42.67000000000001,0,0.160703035479582
263,13.145000000000016,42.67000000000001,0,0.20475346108623338
264,13.150000000000016,42.67000000000001,0,0.26409351527650077
265,13.155000000000017,42.67000000000001,0,0.3296376389743757
266,13.160000000000018,42.67000000000001,0,0.08660077511529912
267,13.165000000000019,42.67000000000001,0,0.0722900640964031
268,13.17000000000002,42.67000000000001,0,0.05033609123092994
269,13.17500000000002,42.67000000000001,0,0.03226253095098882
270,13.180000000000021,42.67000000000001,0,0.01989953773819089
271,13.185000000000022,42.67000000000001,0,0.011189589250654207
272,13.190000000000023,42.67000000000001,0,0.004387801227697738
273,13.195000000000023,42.67000000000001,0,0.0
274,13.200000000000024,42.67000000000001,0,0.0
275,13.205000000000025,42.67000000000001,0,0.0
276,13.210000000000026,42.67000000000001,0,0.0
277,13.215000000000027,42.67000000000001,0,0.0
278,13.220000000000027,42.67000000000001,0,0.0
279,13.225000000000028,42.67000000000001,0,0.0
280,13.230000000000029,42.67000000000001,0,0.0
281,13.23500000000003,42.67000000000001,0,0.0
282,13.24000000000003,42.67000000000001,0,0.0
283,13.245000000000031,42.67000000000001,0,0.0
284,13.250000000000032,42.67000000000001,0,0.0
285,13.255000000000033,42.67000000000001,0,0.0
286,13.260000000000034,42.67000000000001,0,0.0
287,13.265000000000034,42.67000000000001,0,0.0
288,13.270000000000035,42.67000000000001,0,0.0
289,13.275000000000036,42.67000000000001,0,0.0
290,13.280000000000037,42.67000000000001,0,0.0
291,13.285000000000037,42.67000000000001,0,0.0
292,13.290000000000038,42.67000000000001,0,0.0
293,13.295000000000039,42.67000000000001,0,0.0
294,13.30000000000004,42.67000000000001,0,0.0
295,13.30500000000004,42.67000000000001,0,0.0
296,13.310000000000041,42.67000000000001,0,0.0
297,13.315000000000042,42.67000000000001,0,0.0
298,13.320000000000043,42.67000000000001,0,0.0
299,13.325000000000044,42.67000000000001,0,0.0
300,13.330000000000044,42.67000000000001,0,0.0
301,13.335000000000045,42.67000000000001,0,0.0
302,13.340000000000046,42.67000000000001,0,0.0
303,13.345000000000047,42.67000000000001,0,0.0
304,13.350000000000048,42.67000000000001,0,0.0
305,13.05,42.67500000000001,0,0.0
306,13.055000000000001,42.67500000000001,0,0.0
307,13.060000000000002,42.67500000000001,0,0.0
308,13.065000000000003,42.67500000000001,0,0.0
309,13.070000000000004,42.67500000000001,0,0.0
310,13.075000000000005,42.67500000000001,0,0.0
311,13.080000000000005,42.67500000000001,0,0.0
312,13.085000000000006,42.67500000000001,0,0.0
313,13.090000000000007,42.67500000000001,0,0.0
314,13.095000000000008,42.67500000000001,0,0.000596908025308837
315,13.100000000000009,42.67500000000001,0,0.007277658333177599
316,13.10500000000001,42.67500000000001,0,0.015150487672307695
317,13.11000000000001,42.67500000000001,0,0.023722683662100837
318,13.11500000000001,42.67500000000001,0,0.035803433619722234
319,13.120000000000012,42.67500000000001,0,0.05140636395070799
320,13.125000000000012,42.67500000000001,0,0.0704448764189361
321,13.130000000000013,42.67500000000001,0,0.09502914099748083
322,13.135000000000014,42.67500000000001,0,0.12527194565132047
323,13.140000000000015,42.67500000000001,0,0.16387636682217652
324,13.145000000000016,42.67500000000001,0,0.2105293931074226
325,13.150000000000016,42.67500000000001,0,0.2758803050621998
326,13.155000000000017,42.67500000000001,0,0.35414394669900245
327,13.160000000000018,42.67500000000001,0,3.4754990687267906
328,13.165000000000019,42.67500000000001,0,0.09189044298194562
329,13.17000000000002,42.67500000000001,0,0.061529803962938515
330,13.17500000000002,42.67500000000001,0,0.040119034440457516
331,13.180000000000021,42.67500000000001,0,0.02496674769321589
332,13.185000000000022,42.67500000000001,0,0.01482248657512721
333,13.190000000000023,42.67500000000001,0,0.0069005540069752075
334,13.195000000000023,42.67500000000001,0,0.001151922601289737
