# return_period = 100000.0
site_id,lon,lat,is_trace,displ_quantile-0.05
92,13.205000000000025,42.655,0,0.0
93,13.210000000000026,42.655,0,0.0
94,13.215000000000027,42.655,0,0.0
95,13.220000000000027,42.655,0,0.0
96,13.225000000000028,42.655,0,0.0
97,13.230000000000029,42.655,0,0.0
98,13.23500000000003,42.655,0,0.0
99,13.24000000000003,42.655,0,0.0
100,13.245000000000031,42.655,0,0.0
101,13.250000000000032,42.655,0,0.0
102,13.255000000000033,42.655,0,0.0
103,13.260000000000034,42.655,0,0.0
104,13.265000000000034,42.655,0,0.0
105,13.270000000000035,42.655,0,0.0
106,13.275000000000036,42.655,0,0.0
107,13.280000000000037,42.655,0,0.0
108,13.285000000000037,42.655,0,0.0
109,13.290000000000038,42.655,0,0.0
110,13.295000000000039,42.655,0,0.0
111,13.30000000000004,42.655,0,0.0
112,13.30500000000004,42.655,0,0.0
113,13.310000000000041,42.655,0,0.0
114,13.315000000000042,42.655,0,0.0
115,13.320000000000043,42.655,0,0.0
116,13.325000000000044,42.655,0,0.0
117,13.330000000000044,42.655,0,0.0
118,13.335000000000045,42.655,0,0.0
119,13.340000000000046,42.655,0,0.0
120,13.345000000000047,42.655,0,0.0
121,13.350000000000048,42.655,0,0.0
122,13.05,42.660000000000004,0,0.0
123,13.055000000000001,42.660000000000004,0,0.0
124,13.060000000000002,42.660000000000004,0,0.0
125,13.065000000000003,42.660000000000004,0,0.0
126,13.070000000000004,42.660000000000004,0,0.0
127,13.075000000000005,42.660000000000004,0,0.0
128,13.080000000000005,42.660000000000004,0,0.0
129,13.085000000000006,42.660000000000004,0,0.0
130,13.090000000000007,42.660000000000004,0,0.0
131,13.095000000000008,42.660000000000004,0,0.0
132,13.100000000000009,42.660000000000004,0,0.0
133,13.10500000000001,42.660000000000004,0,0.0
134,13.11000000000001,42.660000000000004,0,0.0
135,13.11500000000001,42.660000000000004,0,0.0
136,13.120000000000012,42.660000000000004,0,0.00022064361354480716
137,13.125000000000012,42.660000000000004,0,0.0008828315774386592
138,13.130000000000013,42.660000000000004,0,0.0013351441758630964
139,13.135000000000014,42.660000000000004,0,0.0018140169600607257
140,13.140000000000015,42.660000000000004,0,0.0024198079490758977
141,13.145000000000016,42.660000000000004,0,0.003135531904959934
142,13.150000000000016,42.660000000000004,0,0.003882821354395258
143,13.155000000000017,42.660000000000004,0,0.0
144,13.160000000000018,42.660000000000004,0,0.0
145,13.165000000000019,42.660000000000004,0,0.0
146,13.17000000000002,42.660000000000004,0,0.0
147,13.17500000000002,42.660000000000004,0,0.0
148,13.180000000000021,42.660000000000004,0,0.0
149,13.185000000000022,42.660000000000004,0,0.0
150,13.190000000000023,42.660000000000004,0,0.0
151,13.195000000000023,42.660000000000004,0,0.0
152,13.200000000000024,42.660000000000004,0,0.0
153,13.205000000000025,42.660000000000004,0,0.0
154,13.210000000000026,42.660000000000004,0,0.0
155,13.215000000000027,42.660000000000004,0,0.0
156,13.220000000000027,42.660000000000004,0,0.0
157,13.225000000000028,42.660000000000004,0,0.0
158,13.230000000000029,42.660000000000004,0,0.0
159,13.23500000000003,42.660000000000004,0,0.0
160,13.24000000000003,42.660000000000004,0,0.0
161,13.245000000000031,42.660000000000004,0,0.0
162,13.250000000000032,42.660000000000004,0,0.0
163,13.255000000000033,42.660000000000004,0,0.0
164,13.260000000000034,42.660000000000004,0,0.0
165,13.265000000000034,42.660000000000004,0,0.0
166,13.270000000000035,42.660000000000004,0,0.0
167,13.275000000000036,42.660000000000004,0,0.0
168,13.280000000000037,42.660000000000004,0,0.0
169,13.285000000000037,42.660000000000004,0,0.0
170,13.290000000000038,42.660000000000004,0,0.0
171,13.295000000000039,42.660000000000004,0,0.0
172,13.30000000000004,42.660000000000004,0,0.0
173,13.30500000000004,42.660000000000004,0,0.0
174,13.310000000000041,42.660000000000004,0,0.0
175,13.315000000000042,42.660000000000004,0,0.0
176,13.320000000000043,42.660000000000004,0,0.0
177,13.325000000000044,42.660000000000004,0,0.0
178,13.330000000000044,42.660000000000004,0,0.0
179,13.335000000000045,42.660000000000004,0,0.0
180,13.340000000000046,42.660000000000004,0,0.0
181,13.345000000000047,42.660000000000004,0,0.0
182,13.350000000000048,42.660000000000004,0,0.0
183,13.05,42.665000000000006,0,0.0
184,13.055000000000001,42.665000000000006,0,0.0
185,13.060000000000002,42.665000000000006,0,0.0
186,13.065000000000003,42.665000000000006,0,0.0
187,13.070000000000004,42.665000000000006,0,0.0
188,13.075000000000005,42.665000000000006,0,0.0
189,13.080000000000005,42.665000000000006,0,0.0
190,13.085000000000006,42.665000000000006,0,0.0
191,13.090000000000007,42.665000000000006,0,0.0
192,13.095000000000008,42.665000000000006,0,0.0
193,13.100000000000009,42.665000000000006,0,0.0
194,13.10500000000001,42.665000000000006,0,0.0
195,13.11000000000001,42.665000000000006,0,0.0
196,13.11500000000001,42.665000000000006,0,0.00010501479497636332
197,13.120000000000012,42.665000000000006,0,0.00045443659676079455
198,13.125000000000012,42.665000000000006,0,0.0011781422576903813
199,13.130000000000013,42.665000000000006,0,0.001665336062344619
200,13.135000000000014,42.665000000000006,0,0.0023449576017061436
201,13.140000000000015,42.665000000000006,0,0.003276046965677026
202,13.145000000000016,42.665000000000006,0,0.0045101589798206545
203,13.150000000000016,42.665000000000006,0,0.005574762071392817
204,13.155000000000017,42.665000000000006,0,0.006347277167114401
205,13.160000000000018,42.665000000000006,0,0.0003345211380354401
206,13.165000000000019,42.665000000000006,0,0.00022001308892525528
207,13.17000000000002,42.665000000000006,0,0.0
208,13.17500000000002,42.665000000000006,0,0.0
209,13.180000000000021,42.665000000000006,0,0.0
210,13.185000000000022,42.665000000000006,0,0.0
211,13.190000000000023,42.665000000000006,0,0.0
212,13.195000000000023,42.665000000000006,0,0.0
213,13.200000000000024,42.665000000000006,0,0.0
214,13.205000000000025,42.665000000000006,0,0.0
215,13.210000000000026,42.665000000000006,0,0.0
216,13.215000000000027,42.665000000000006,0,0.0
217,13.220000000000027,42.665000000000006,0,0.0
218,13.225000000000028,42.665000000000006,0,0.0
219,13.230000000000029,42.665000000000006,0,0.0
220,13.23500000000003,42.665000000000006,0,0.0
221,13.24000000000003,42.665000000000006,0,0.0
222,13.245000000000031,42.665000000000006,0,0.0
223,13.250000000000032,42.665000000000006,0,0.0
224,13.255000000000033,42.665000000000006,0,0.0
225,13.260000000000034,42.665000000000006,0,0.0
226,13.265000000000034,42.665000000000006,0,0.0
227,13.270000000000035,42.665000000000006,0,0.0
228,13.275000000000036,42.665000000000006,0,0.0
229,13.280000000000037,42.665000000000006,0,0.0
230,13.285000000000037,42.665000000000006,0,0.0
231,13.290000000000038,42.665000000000006,0,0.0
232,13.295000000000039,42.665000000000006,0,0.0
233,13.30000000000004,42.665000000000006,0,0.0
234,13.30500000000004,42.665000000000006,0,0.0
235,13.310000000000041,42.665000000000006,0,0.0
236,13.315000000000042,42.665000000000006,0,0.0
237,13.320000000000043,42.665000000000006,0,0.0
238,13.325000000000044,42.665000000000006,0,0.0
239,13.330000000000044,42.665000000000006,0,0.0
240,13.335000000000045,42.665000000000006,0,0.0
241,13.340000000000046,42.665000000000006,0,0.0
242,13.345000000000047,42.665000000000006,0,0.0
243,13.350000000000048,42.665000000000006,0,0.0
244,13.05,42.67000000000001,0,0.0
245,13.055000000000001,42.67000000000001,0,0.0
246,13.060000000000002,42.67000000000001,0,0.0
247,13.065000000000003,42.67000000000001,0,0.0
248,13.070000000000004,42.67000000000001,0,0.0
249,13.075000000000005,42.67000000000001,0,0.0
250,13.080000000000005,42.67000000000001,0,0.0
251,13.085000000000006,42.67000000000001,0,0.0
252,13.090000000000007,42.67000000000001,0,0.0
253,13.095000000000008,42.67000000000001,0,0.0
254,13.100000000000009,42.67000000000001,0,0.0
255,13.10500000000001,42.67000000000001,0,0.0
256,13.11000000000001,42.67000000000001,0,0.0
257,13.11500000000001,42.67000000000001,0,0.00014999959661656927
258,13.120000000000012,42.67000000000001,0,0.0006870824905781595
259,13.125000000000012,42.67000000000001,0,0.001315966837255269
260,13.130000000000013,42.67000000000001,0,0.0018948691422816903
261,13.135000000000014,42.67000000000001,0,0.002736010637578307
262,13.140000000000015,42.67000000000001,0,0.0039645071115304775
263,13.145000000000016,42.67000000000001,0,0.005442817905962328
264,13.150000000000016,42.67000000000001,0,0.006827486688897307
265,13.155000000000017,42.67000000000001,0,0.008648947214298444
266,13.160000000000018,42.67000000000001,0,0.0015355816835024604
267,13.165000000000019,42.67000000000001,0,0.0012145851715760737
268,13.17000000000002,42.67000000000001,0,0.0003930133697363643
269,13.17500000000002,42.67000000000001,0,0.0
270,13.180000000000021,42.67000000000001,0,0.0
271,13.185000000000022,42.67000000000001,0,0.0
272,13.190000000000023,42.67000000000001,0,0.0
273,13.195000000000023,42.67000000000001,0,0.0
274,13.200000000000024,42.67000000000001,0,0.0
275,13.205000000000025,42.67000000000001,0,0.0
276,13.210000000000026,42.67000000000001,0,0.0
277,13.215000000000027,42.67000000000001,0,0.0
278,13.220000000000027,42.67000000000001,0,0.0
279,13.225000000000028,42.67000000000001,0,0.0
280,13.230000000000029,42.67000000000001,0,0.0
281,13.23500000000003,42.67000000000001,0,0.0
282,13.24000000000003,42.67000000000001,0,0.0
283,13.245000000000031,42.67000000000001,0,0.0
284,13.250000000000032,42.67000000000001,0,0.0
285,13.255000000000033,42.67000000000001,0,0.0
286,13.260000000000034,42.67000000000001,0,0.0
287,13.265000000000034,42.67000000000001,0,0.0
288,13.270000000000035,42.67000000000001,0,0.0
289,13.275000000000036,42.67000000000001,0,0.0
290,13.280000000000037,42.67000000000001,0,0.0
291,13.285000000000037,42.67000000000001,0,0.0
292,13.290000000000038,42.67000000000001,0,0.0
293,13.295000000000039,42.67000000000001,0,0.0
294,13.30000000000004,42.67000000000001,0,0.0
295,13.30500000000004,42.67000000000001,0,0.0
296,13.310000000000041,42.67000000000001,0,0.0
297,13.315000000000042,42.67000000000001,0,0.0
298,13.320000000000043,42.67000000000001,0,0.0
299,13.325000000000044,42.67000000000001,0,0.0
300,13.330000000000044,42.67000000000001,0,0.0
301,13.335000000000045,42.67000000000001,0,0.0
302,13.340000000000046,42.67000000000001,0,0.0
303,13.345000000000047,42.67000000000001,0,0.0
304,13.350000000000048,42.67000000000001,0,0.0
305,13.05,42.67500000000001,0,0.0
306,13.055000000000001,42.67500000000001,0,0.0
307,13.060000000000002,42.67500000000001,0,0.0
308,13.065000000000003,42.67500000000001,0,0.0
309,13.070000000000004,42.67500000000001,0,0.0
310,13.075000000000005,42.67500000000001,0,0.0
311,13.080000000000005,42.67500000000001,0,0.0
312,13.085000000000006,42.67500000000001,0,0.0
313,13.090000000000007,42.67500000000001,0,0.0
314,13.095000000000008,42.67500000000001,0,0.0
315,13.100000000000009,42.67500000000001,0,0.0
316,13.10500000000001,42.67500000000001,0,0.0
317,13.11000000000001,42.67500000000001,0,0.0
318,13.11500000000001,42.67500000000001,0,0.0001583305007249883
319,13.120000000000012,42.67500000000001,0,0.000731746660018097
320,13.125000000000012,42.67500000000001,0,0.0013383745004614392
321,13.130000000000013,42.67500000000001,0,0.0019329115976848186
322,13.135000000000014,42.67500000000001,0,0.0028027285243005617
323,13.140000000000015,42.67500000000001,0,0.004087811098783493
324,13.145000000000016,42.67500000000001,0,0.0055781830629981636
325,13.150000000000016,42.67500000000001,0,0.0071024935974569985
326,13.155000000000017,42.67500000000001,0,0.10539911346270131
327,13.160000000000018,42.67500000000001,0,3.4754963869712605
328,13.165000000000019,42.67500000000001,0,0.02390701463979317
329,13.17000000000002,42.67500000000001,0,0.01250994001123068
330,13.17500000000002,42.67500000000001,0,0.0023413709836399683
331,13.180000000000021,42.67500000000001,0,0.0
332,13.185000000000022,42.67500000000001,0,0.0
333,13.190000000000023,42.67500000000001,0,0.0
334,13.195000000000023,42.67500000000001,0,0.0
335,13.200000000000024,42.67500000000001,0,0.0
336,13.205000000000025,42.67500000000001,0,0.0
337,13.210000000000026,42.67500000000001,0,0.0
338,13.215000000000027,42.67500000000001,0,0.0
339,13.220000000000027,42.67500000000001,0,0.0
340,13.225000000000028,42.67500000000001,0,0.0
341,13.230000000000029,42.67500000000001,0,0.0
342,13.23500000000003,42.67500000000001,0,0.0
343,13.24000000000003,42.67500000000001,0,0.0
344,13.245000000000031,42.67500000000001,0,0.0
345,13.250000000000032,42.67500000000001,0,0.0
346,13.255000000000033,42.67500000000001,0,0.0
347,13.260000000000034,42.67500000000001,0,0.0
348,13.265000000000034,42.67500000000001,0,0.0
349,13.270000000000035,42.67500000000001,0,0.0
350,13.275000000000036,42.67500000000001,0,0.0
351,13.280000000000037,42.67500000000001,0,0.0
352,13.285000000000037,42.67500000000001,0,0.0
353,13.290000000000038,42.67500000000001,0,0.0
354,13.295000000000039,42.67500000000001,0,0.0
355,13.30000000000004,42.67500000000001,0,0.0
356,13.30500000000004,42.67500000000001,0,0.0
357,13.310000000000041,42.67500000000001,0,0.0
358,13.315000000000042,42.67500000000001,0,0.0
359,13.320000000000043,42.67500000000001,0,0.0
360,13.325000000000044,42.67500000000001,0,0.0
361,13.330000000000044,42.67500000000001,0,0.0
362,13.335000000000045,42.67500000000001,0,0.0
363,13.340000000000046,42.67500000000001,0,0.0
364,13.345000000000047,42.67500000000001,0,0.0
365,13.350000000000048,42.67500000000001,0,0.0
366,13.05,42.680000000000014,0,0.0
367,13.055000000000001,42.680000000000014,0,0.0
368,13.060000000000002,42.680000000000014,0,0.0
369,13.065000000000003,42.680000000000014,0,0.0
370,13.070000000000004,42.680000000000014,0,0.0
371,13.075000000000005,42.680000000000014,0,0.0
372,13.080000000000005,42.680000000000014,0,0.0
373,13.085000000000006,42.680000000000014,0,0.0
374,13.090000000000007,42.680000000000014,0,0.0
375,13.095000000000008,42.680000000000014,0,0.0
376,13.100000000000009,42.680000000000014,0,0.0
377,13.10500000000001,42.680000000000014,0,0.0
378,13.11000000000001,42.680000000000014,0,0.0
379,13.11500000000001,42.680000000000014,0,0.00012292611849384094
380,13.120000000000012,42.680000000000014,0,0.0005452448347357088
381,13.125000000000012,42.680000000000014,0,0.001236956691695665
382,13.130000000000013,42.680000000000014,0,0.018853670196299407
383,13.135000000000014,42.680000000000014,0,0.0343595834494214
384,13.140000000000015,42.680000000000014,0,0.04918523820024344
385,13.145000000000016,42.680000000000014,0,0.06576543442317132
386,13.150000000000016,42.680000000000014,0,0.08655476241739432
387,13.155000000000017,42.680000000000014,0,0.11334155304965955
388,13.160000000000018,42.680000000000014,0,0.16213397797932533
389,13.165000000000019,42.680000000000014,0,0.11400600016044563
390,13.17000000000002,42.680000000000014,0,0.017748023431281904
391,13.17500000000002,42.680000000000014,0,0.00728110636491029
392,13.180000000000021,42.680000000000014,0,0.0
393,13.185000000000022,42.680000000000014,0,0.0
394,13.190000000000023,42.680000000000014,0,0.0
395,13.195000000000023,42.680000000000014,0,0.0
396,13.200000000000024,42.680000000000014,0,0.0
397,13.205000000000025,42.680000000000014,0,0.0
398,13.210000000000026,42.680000000000014,0,0.0
399,13.215000000000027,42.680000000000014,0,0.0
400,13.220000000000027,42.680000000000014,0,0.0
401,13.225000000000028,42.680000000000014,0,0.0
402,13.230000000000029,42.680000000000014,0,0.0
403,13.23500000000003,42.680000000000014,0,0.0
404,13.24000000000003,42.680000000000014,0,0.0
405,13.245000000000031,42.680000000000014,0,0.0
406,13.250000000000032,42.680000000000014,0,0.0
407,13.255000000000033,42.680000000000014,0,0.0
408,13.260000000000034,42.680000000000014,0,0.0
409,13.265000000000034,42.680000000000014,0,0.0
410,13.270000000000035,42.680000000000014,0,0.0
411,13.275000000000036,42.680000000000014,0,0.0
412,13.280000000000037,42.680000000000014,0,0.0
413,13.285000000000037,42.680000000000014,0,0.0
414,13.290000000000038,42.680000000000014,0,0.0
415,13.295000000000039,42.680000000000014,0,0.0
416,13.30000000000004,42.680000000000014,0,0.0
417,13.30500000000004,42.680000000000014,0,0.0
418,13.310000000000041,42.680000000000014,0,0.0
419,13.315000000000042,42.680000000000014,0,0.0
420,13.320000000000043,42.680000000000014,0,0.0
421,13.325000000000044,42.680000000000014,0,0.0
422,13.330000000000044,42.680000000000014,0,0.0
423,13.335000000000045,42.680000000000014,0,0.0
424,13.340000000000046,42.680000000000014,0,0.0
425,13.345000000000047,42.680000000000014,0,0.0
426,13.350000000000048,42.680000000000014,0,0.0
427,13.05,42.68500000000002,0,0.0
428,13.055000000000001,42.68500000000002,0,0.0
429,13.060000000000002,42.68500000000002,0,0.0
430,13.065000000000003,42.68500000000002,0,0.0
431,13.070000000000004,42.68500000000002,0,0.0
432,13.075000000000005,42.68500000000002,0,0.0
433,13.080000000000005,42.68500000000002,0,0.0
434,13.085000000000006,42.68500000000002,0,0.0
435,13.090000000000007,42.68500000000002,0,0.0
436,13.095000000000008,42.68500000000002,0,0.0
437,13.100000000000009,42.68500000000002,0,0.0
438,13.10500000000001,42.68500000000002,0,0.0
439,13.11000000000001,42.68500000000002,0,0.0
440,13.11500000000001,42.68500000000002,0,0.0
441,13.120000000000012,42.68500000000002,0,0.0067208990573726975
442,13.125000000000012,42.68500000000002,0,0.01461024536724249
443,13.130000000000013,42.68500000000002,0,0.023065213017558473
444,13.135000000000014,42.68500000000002,0,0.034556829891199466
445,13.140000000000015,42.68500000000002,0,0.04834625123851229
446,13.145000000000016,42.68500000000002,0,0.06410517208202292
447,13.150000000000016,42.68500000000002,0,0.08377492569082093
448,13.155000000000017,42.68500000000002,0,0.10817637961749105
449,13.160000000000018,42.68500000000002,0,0.14567977786078884
450,13.165000000000019,42.68500000000002,0,3.5621094246872613
451,13.17000000000002,42.68500000000002,0,0.024182166759992244
452,13.17500000000002,42.68500000000002,0,0.01196499846394641
453,13.180000000000021,42.68500000000002,0,0.0
454,13.185000000000022,42.68500000000002,0,0.0
455,13.190000000000023,42.68500000000002,0,0.0
456,13.195000000000023,42.68500000000002,0,0.0
457,13.200000000000024,42.68500000000002,0,0.0
458,13.205000000000025,42.68500000000002,0,0.0
459,13.210000000000026,42.68500000000002,0,0.0
460,13.215000000000027,42.68500000000002,0,0.0
461,13.220000000000027,42.68500000000002,0,0.0
462,13.225000000000028,42.68500000000002,0,0.0
463,13.230000000000029,42.68500000000002,0,0.0
464,13.23500000000003,42.68500000000002,0,0.0
465,13.24000000000003,42.68500000000002,0,0.0
466,13.245000000000031,42.68500000000002,0,0.0
467,13.250000000000032,42.68500000000002,0,0.0
468,13.255000000000033,42.68500000000002,0,0.0
469,13.260000000000034,42.68500000000002,0,0.0
470,13.265000000000034,42.68500000000002,0,0.0
471,13.270000000000035,42.68500000000002,0,0.0
472,13.275000000000036,42.68500000000002,0,0.0
473,13.280000000000037,42.68500000000002,0,0.0
474,13.285000000000037,42.68500000000002,0,0.0
475,13.290000000000038,42.68500000000002,0,0.0
476,13.295000000000039,42.68500000000002,0,0.0
477,13.30000000000004,42.68500000000002,0,0.0
478,13.30500000000004,42.68500000000002,0,0.0
479,13.310000000000041,42.68500000000002,0,0.0
480,13.315000000000042,42.68500000000002,0,0.0
481,13.320000000000043,42.68500000000002,0,0.0
482,13.325000000000044,42.68500000000002,0,0.0
483,13.330000000000044,42.68500000000002,0,0.0
484,13.335000000000045,42.68500000000002,0,0.0
485,13.340000000000046,42.68500000000002,0,0.0
486,13.345000000000047,42.68500000000002,0,0.0
487,13.350000000000048,42.68500000000002,0,0.0
488,13.05,42.69000000000002,0,0.0
489,13.055000000000001,42.69000000000002,0,0.0
490,13.060000000000002,42.69000000000002,0,0.0
491,13.065000000000003,42.69000000000002,0,0.0
492,13.070000000000004,42.69000000000002,0,0.0
493,13.075000000000005,42.69000000000002,0,0.0
494,13.080000000000005,42.69000000000002,0,0.0
495,13.085000000000006,42.69000000000002,0,0.0
496,13.090000000000007,42.69000000000002,0,0.0
497,13.095000000000008,42.69000000000002,0,0.0
498,13.100000000000009,42.69000000000002,0,0.0
499,13.10500000000001,42.69000000000002,0,0.0
500,13.11000000000001,42.69000000000002,0,0.0
501,13.11500000000001,42.69000000000002,0,0.0
502,13.120000000000012,42.69000000000002,0,0.004493666845782078
503,13.125000000000012,42.69000000000002,0,0.012195110140313154
504,13.130000000000013,42.69000000000002,0,0.020506153822506226
505,13.135000000000014,42.69000000000002,0,0.03184848354729702
506,13.140000000000015,42.69000000000002,0,0.04458349477840034
507,13.145000000000016,42.69000000000002,0,0.06001987177789571
508,13.150000000000016,42.69000000000002,0,0.07890761484422265
509,13.155000000000017,42.69000000000002,0,0.1017547917679207
510,13.160000000000018,42.69000000000002,0,0.1320917873027906
511,13.165000000000019,42.69000000000002,0,0.3494271864223946
512,13.17000000000002,42.69000000000002,0,0.03337928816164001
513,13.17500000000002,42.69000000000002,0,0.01676956766526023
514,13.180000000000021,42.69000000000002,0,0.0059360517487719614
515,13.185000000000022,42.69000000000002,0,0.0
516,13.190000000000023,42.69000000000002,0,0.0
517,13.195000000000023,42.69000000000002,0,0.0
518,13.200000000000024,42.69000000000002,0,0.0
519,13.205000000000025,42.69000000000002,0,0.0
520,13.210000000000026,42.69000000000002,0,0.0
521,13.215000000000027,42.69000000000002,0,0.0
522,13.220000000000027,42.69000000000002,0,0.0
523,13.225000000000028,42.69000000000002,0,0.0
524,13.230000000000029,42.69000000000002,0,0.0
525,13.23500000000003,42.69000000000002,0,0.0
526,13.24000000000003,42.69000000000002,0,0.0
527,13.245000000000031,42.69000000000002,0,0.0
528,13.250000000000032,42.69000000000002,0,0.0
529,13.255000000000033,42.69000000000002,0,0.0
530,13.260000000000034,42.69000000000002,0,0.0
531,13.265000000000034,42.69000000000002,0,0.0
532,13.270000000000035,42.69000000000002,0,0.0
533,13.275000000000036,42.69000000000002,0,0.0
534,13.280000000000037,42.69000000000002,0,0.0
535,13.285000000000037,42.69000000000002,0,0.0
536,13.290000000000038,42.69000000000002,0,0.0
537,13.295000000000039,42.69000000000002,0,0.0
538,13.30000000000004,42.69000000000002,0,0.0
539,13.30500000000004,42.69000000000002,0,0.0
540,13.310000000000041,42.69000000000002,0,0.0
541,13.315000000000042,42.69000000000002,0,0.0
542,13.320000000000043,42.69000000000002,0,0.0
543,13.325000000000044,42.69000000000002,0,0.0
544,13.330000000000044,42.69000000000002,0,0.0
545,13.335000000000045,42.69000000000002,0,0.0
546,13.340000000000046,42.69000000000002,0,0.0
547,13.345000000000047,42.69000000000002,0,0.0
548,13.350000000000048,42.69000000000002,0,0.0
549,13.05,42.69500000000002,0,0.0
550,13.055000000000001,42.69500000000002,0,0.0
551,13.060000000000002,42.69500000000002,0,0.0
552,13.065000000000003,42.69500000000002,0,0.0
553,13.070000000000004,42.69500000000002,0,0.0
554,13.075000000000005,42.69500000000002,0,0.0
555,13.080000000000005,42.69500000000002,0,0.0
556,13.085000000000006,42.69500000000002,0,0.0
557,13.090000000000007,42.69500000000002,0,0.0
558,13.095000000000008,42.69500000000002,0,0.0
559,13.100000000000009,42.69500000000002,0,0.0
560,13.10500000000001,42.69500000000002,0,0.0
561,13.11000000000001,42.69500000000002,0,0.0
562,13.11500000000001,42.69500000000002,0,0.0
563,13.120000000000012,42.69500000000002,0,0.0003536271078080009
564,13.125000000000012,42.69500000000002,0,0.009524293168683867
565,13.130000000000013,42.69500000000002,0,0.017667563538813262
566,13.135000000000014,42.69500000000002,0,0.028223091672298257
567,13.140000000000015,42.69500000000002,0,0.04028396438657554
568,13.145000000000016,42.69500000000002,0,0.05536421079772309
569,13.150000000000016,42.69500000000002,0,0.07327963890436306
570,13.155000000000017,42.69500000000002,0,0.09447169126484341
571,13.160000000000018,42.69500000000002,0,0.12113982531725247
572,13.165000000000019,42.69500000000002,0,0.1648942109199345
573,13.17000000000002,42.69500000000002,0,0.12358384939532656
574,13.17500000000002,42.69500000000002,0,0.02228629157554009
575,13.180000000000021,42.69500000000002,0,0.010581153803084192
576,13.185000000000022,42.69500000000002,0,0.0
577,13.190000000000023,42.69500000000002,0,0.0
